draft_year,player,player_id,rookie_season
2009,Blake Griffin,griffbl01,2010
2009,Hasheem Thabeet,thabeha01,2010
2009,James Harden,hardeja01,2010
2009,Tyreke Evans,evansty01,2010
2009,Ricky Rubio,rubiori01,2010
2009,Jonny Flynn,flynnjo01,2010
2009,Stephen Curry,curryst01,2010
2009,Jordan Hill,hilljo01,2010
2009,DeMar DeRozan,derozde01,2010
2009,Brandon Jennings,jennibr01,2010
2009,Terrence Williams,willite01,2010
2009,Gerald Henderson,hendege02,2010
2009,Tyler Hansbrough,hansbty01,2010
2009,Earl Clark,clarkea01,2010
2009,Austin Daye,dayeau01,2010
2009,James Johnson,johnsja01,2010
2009,Jrue Holiday,holidjr01,2010
2009,Ty Lawson,lawsoty01,2010
2009,Jeff Teague,teaguje01,2010
2009,Eric Maynor,maynoer01,2010
2009,Darren Collison,collida01,2010
2009,Victor Claver,clavevi01,2010
2009,Omri Casspi,casspom01,2010
2009,Byron Mullens,mulleby01,2010
2009,Rodrigue Beaubois,beaubro01,2010
2009,Taj Gibson,gibsota01,2010
2009,DeMarre Carroll,carrode01,2010
2009,Wayne Ellington,ellinwa01,2010
2009,Toney Douglas,douglto01,2010
2009,Christian Eyenga,eyengch01,2010
2009,Jeff Ayres,pendeje02,2010
2009,Jermaine Taylor,tayloje02,2010
2009,Dante Cunningham,cunnida01,2010
2009,Sergio Llull,llullse01,2010
2009,DaJuan Summers,summeda01,2010
2009,Sam Young,youngsa01,2010
2009,DeJuan Blair,blairde01,2010
2009,Jon Brockman,brockjo01,2010
2009,Jonas Jerebko,jerebjo01,2010
2009,Derrick Brown,brownde04,2010
2009,Jodie Meeks,meeksjo01,2010
2009,Patrick Beverley,beverpa01,2010
2009,Marcus Thornton,thornma01,2010
2009,Chase Budinger,budinch01,2010
2009,Nick Calathes,calatni01,2010
2009,Danny Green,greenda02,2010
2009,Henk Norel,norelhe01,2010
2009,Taylor Griffin,griffta01,2010
2009,Sergiy Gladyr,gladyse01,2010
2009,Goran Suton,sutongo01,2010
2009,Jack McClinton,mcclija01,2010
2009,A.J. Price,priceaj01,2010
2009,Nando De Colo,decolna01,2010
2009,Robert Vaden,vadenro01,2010
2009,Patty Mills,millspa02,2010
2009,Ahmad Nivins,nivinah01,2010
2009,Emir Preldžić,preldem01,2010
2009,Lester Hudson,hudsole01,2010
2009,Chinemelu Elonu,elonuch01,2010
2009,Robert Dozier,doziero01,2010
