draft_year,player,player_id,rookie_season
2000,Kenyon Martin,martike01,2001
2000,Stromile Swift,swiftst01,2001
2000,Darius Miles,milesda01,2001
2000,Marcus Fizer,fizerma01,2001
2000,Mike Miller,millemi01,2001
2000,DerMarr Johnson,johnsde03,2001
2000,Chris Mihm,mihmch01,2001
2000,Jamal Crawford,crawfja01,2001
2000,Joel Przybilla,przybjo01,2001
2000,Keyon Dooling,doolike01,2001
2000,Jérôme Moïso,moisoje01,2001
2000,Etan Thomas,thomaet01,2001
2000,Courtney Alexander,alexaco02,2001
2000,Mateen Cleaves,cleavma01,2001
2000,Jason Collier,collija02,2001
2000,Hedo Türkoğlu,turkohe01,2001
2000,Desmond Mason,masonde01,2001
2000,Quentin Richardson,richaqu01,2001
2000,Jamaal Magloire,magloja01,2001
2000,Speedy Claxton,claxtsp01,2001
2000,Morris Peterson,petermo01,2001
2000,Donnell Harvey,harvedo01,2001
2000,DeShawn Stevenson,stevede01,2001
2000,Dalibor Bagarić,bagarda01,2001
2000,Jake Tsakalidis,tsakaja01,2001
2000,Mamadou N'Diaye,ndiayma02,2001
2000,Primož Brezec,brezepr01,2001
2000,Erick Barkley,barkler01,2001
2000,Mark Madsen,madsema01,2001
2000,Round 2,,2001
2000,Player,,2001
2000,Marko Jarić,jaricma01,2001
2000,Dan Langhi,langhda01,2001
2000,A.J. Guyton,guytoaj01,2001
2000,Jake Voskuhl,voskuja01,2001
2000,Khalid El-Amin,elamikh01,2001
2000,Mike Smith,smithmi03,2001
2000,Soumaila Samake,samakso01,2001
2000,Eddie House,houseed01,2001
2000,Eduardo Nájera,najered01,2001
2000,Lavor Postell,postela01,2001
2000,Hanno Möttölä,mottoha01,2001
2000,Chris Carrawell,carrach01,2001
2000,Olumide Oyedeji,oyedeol01,2001
2000,Michael Redd,reddmi01,2001
2000,Brian Cardinal,cardibr01,2001
2000,Jabari Smith,smithja01,2001
2000,DeeAndre Hulett,huletde01,2001
2000,Josip Sesar,sesarjo01,2001
2000,Mark Karcher,karchma01,2001
2000,Jason Hart,hartja01,2001
2000,Kaniel Dickens,dickeka01,2001
2000,Igor Rakočević,rakocig01,2001
2000,Ernest Brown,browner01,2001
2000,Dan McClintock,mcclida01,2001
2000,Cory Hightower,hightco01,2001
2000,Chris Porter,portech01,2001
2000,Jaquay Walls,wallsja01,2001
2000,Scoonie Penn,pennsc01,2001
2000,Pete Mickeal,mickepe01,2001
