draft_year,player,player_id,rookie_season
2023,Victor Wembanyama,wembavi01,2024
2023,Brandon Miller,millebr02,2024
2023,Scoot Henderson,hendesc01,2024
2023,Amen Thompson,thompam01,2024
2023,Ausar Thompson,thompau01,2024
2023,Anthony Black,blackan01,2024
2023,Bilal Coulibaly,coulibi01,2024
2023,Jarace Walker,walkeja02,2024
2023,Taylor Hendricks,hendrta01,2024
2023,Cason Wallace,wallaca01,2024
2023,Jett Howard,howarje01,2024
2023,Dereck Lively II,livelde01,2024
2023,Gradey Dick,dickgr01,2024
2023,Jordan Hawkins,hawkijo01,2024
2023,Kobe Bufkin,bufkiko01,2024
2023,Keyonte George,georgke01,2024
2023,Jalen Hood-Schifino,hoodsja01,2024
2023,Jaime Jaquez Jr.,jaqueja01,2024
2023,Brandin Podziemski,podzibr01,2024
2023,Cam Whitmore,whitmca01,2024
2023,Noah Clowney,clownno01,2024
2023,Dariq Whitehead,whiteda01,2024
2023,Kris Murray,murrakr01,2024
2023,Olivier-Maxence Prosper,prospol01,2024
2023,Marcus Sasser,sassema01,2024
2023,Ben Sheppard,sheppbe01,2024
2023,Nick Smith Jr.,smithni01,2024
2023,Brice Sensabaugh,sensabr01,2024
2023,Julian Strawther,strawju01,2024
2023,Kobe Brown,brownko01,2024
2023,James Nnaji,nnajija01,2024
2023,Jalen Pickett,pickeja02,2024
2023,Leonard Miller,millele01,2024
2023,Colby Jones,jonesco02,2024
2023,Julian Phillips,phillju01,2024
2023,Andre Jackson Jr.,jacksan01,2024
2023,Hunter Tyson,tysonhu01,2024
2023,Jordan Walsh,walshjo01,2024
2023,Mouhamed Gueye,gueyemo02,2024
2023,Maxwell Lewis,lewisma05,2024
2023,Amari Bailey,baileam01,2024
2023,Tristan Vukcevic,vukcetr01,2024
2023,Rayan Rupert,ruperra01,2024
2023,Sidy Cissoko,cissosi01,2024
2023,GG Jackson II,jacksgg01,2024
2023,Seth Lundy,lundyse01,2024
2023,Mojave King,kingmo01,2024
2023,Jordan Miller,millejo02,2024
2023,Emoni Bates,batesem01,2024
2023,Keyontae Johnson,johnske08,2024
2023,Jalen Wilson,wilsoja03,2024
2023,Toumani Camara,camarto01,2024
2023,Jaylen Clark,clarkja02,2024
2023,Jalen Slawson,slawsja01,2024
2023,Isaiah Wong,wongis01,2024
2023,Tarik Biberovic,biberta01,2024
2023,Trayce Jackson-Davis,jackstr02,2024
2023,Chris Livingston,livinch01,2024
