draft_year,player,player_id,rookie_season
2022,Paolo Banchero,banchpa01,2023
2022,Chet Holmgren,holmgch01,2023
2022,Jabari Smith Jr.,smithja05,2023
2022,Keegan Murray,murrake02,2023
2022,Jaden Ivey,iveyja01,2023
2022,Bennedict Mathurin,mathube01,2023
2022,Shaedon Sharpe,sharpsh01,2023
2022,Dyson Daniels,daniedy01,2023
2022,Jeremy Sochan,sochaje01,2023
2022,Johnny Davis,davisjo06,2023
2022,Ousmane Dieng,diengou01,2023
2022,Jalen Williams,willija06,2023
2022,Jalen Duren,durenja01,2023
2022,Ochai Agbaji,agbajoc01,2023
2022,Mark Williams,willima07,2023
2022,AJ Griffin,griffaj01,2023
2022,Tari Eason,easonta01,2023
2022,Dalen Terry,terryda01,2023
2022,Jake LaRavia,laravja01,2023
2022,Malaki Branham,branhma01,2023
2022,Christian Braun,braunch01,2023
2022,Walker Kessler,kesslwa01,2023
2022,David Roddy,roddyda01,2023
2022,MarJon Beauchamp,beaucma01,2023
2022,Blake Wesley,weslebl01,2023
2022,Wendell Moore Jr.,moorewe01,2023
2022,Nikola Jović,jovicni01,2023
2022,Patrick Baldwin Jr.,baldwpa01,2023
2022,TyTy Washington Jr.,washity02,2023
2022,Peyton Watson,watsope01,2023
2022,Andrew Nembhard,nembhan01,2023
2022,Caleb Houstan,houstca01,2023
2022,Christian Koloko,kolokch01,2023
2022,Jaylin Williams,willija07,2023
2022,Max Christie,chrisma02,2023
2022,Gabriele Procida,prociga01,2023
2022,Jaden Hardy,hardyja02,2023
2022,Kennedy Chandler,chandke01,2023
2022,Khalifa Diop,diopkh01,2023
2022,Bryce McGowens,mcgowbr01,2023
2022,E.J. Liddell,liddeej01,2023
2022,Trevor Keels,keelstr01,2023
2022,Moussa Diabaté,diabamo01,2023
2022,Ryan Rollins,rolliry01,2023
2022,Josh Minott,minotjo01,2023
2022,Ismael Kamagate,kamagis01,2023
2022,Vince Williams Jr.,willivi01,2023
2022,Kendall Brown,brownke03,2023
2022,Isaiah Mobley,mobleis01,2023
2022,Matteo Spagnolo,spagnma01,2023
2022,Tyrese Martin,martity01,2023
2022,Karlo Matković,matkoka01,2023
2022,JD Davison,davisjd01,2023
2022,Yannick Nzosa,nzosaya01,2023
2022,Gui Santos,santogu01,2023
2022,Luke Travers,travelu01,2023
2022,Jabari Walker,walkeja01,2023
2022,Hugo Besson,bessohu01,2023
