draft_year,player,player_id,rookie_season
2008,Derrick Rose,rosede01,2009
2008,Michael Beasley,beaslmi01,2009
2008,O.J. Mayo,mayooj01,2009
2008,Russell Westbrook,westbru01,2009
2008,Kevin Love,loveke01,2009
2008,Danilo Gallinari,gallida01,2009
2008,Eric Gordon,gordoer01,2009
2008,Joe Alexander,alexajo01,2009
2008,D.J. Augustin,augusdj01,2009
2008,Brook Lopez,lopezbr01,2009
2008,Jerryd Bayless,bayleje01,2009
2008,Jason Thompson,thompja02,2009
2008,Brandon Rush,rushbr01,2009
2008,Anthony Randolph,randoan01,2009
2008,Robin Lopez,lopezro01,2009
2008,Marreese Speights,speigma01,2009
2008,Roy Hibbert,hibbero01,2009
2008,JaVale McGee,mcgeeja01,2009
2008,J.J. Hickson,hicksjj01,2009
2008,Alexis Ajinça,ajincal01,2009
2008,Ryan Anderson,anderry01,2009
2008,Courtney Lee,leeco01,2009
2008,Kosta Koufos,koufoko01,2009
2008,Serge Ibaka,ibakase01,2009
2008,Nicolas Batum,batumni01,2009
2008,George Hill,hillge01,2009
2008,Darrell Arthur,arthuda01,2009
2008,Donté Greene,greendo01,2009
2008,D.J. White,whitedj01,2009
2008,J.R. Giddens,giddejr01,2009
2008,Nikola Peković,pekovni01,2009
2008,Walter Sharpe,sharpwa01,2009
2008,Joey Dorsey,dorsejo01,2009
2008,Mario Chalmers,chalmma01,2009
2008,DeAndre Jordan,jordade01,2009
2008,Ömer Aşık,asikom01,2009
2008,Luc Mbah a Moute,mbahalu01,2009
2008,Kyle Weaver,weaveky01,2009
2008,Sonny Weems,weemsso01,2009
2008,Chris Douglas-Roberts,douglch01,2009
2008,Nathan Jawai,jawaina01,2009
2008,Sean Singletary,singlse01,2009
2008,Patrick Ewing,ewingpa02,2009
2008,Ante Tomić,tomican01,2009
2008,Goran Dragić,dragigo01,2009
2008,Trent Plaisted,plaistr01,2009
2008,Henry Walker,walkebi01,2009
2008,Malik Hairston,hairsma01,2009
2008,Richard Hendrix,hendrri02,2009
2008,DeVon Hardin,hardide01,2009
2008,Shan Foster,fostesh01,2009
2008,Darnell Jackson,jacksda01,2009
2008,Tadija Dragićević,dragita01,2009
2008,Maarty Leunen,leunema01,2009
2008,Mike Taylor,taylomi01,2009
2008,Sasha Kaun,kaunsa01,2009
2008,James Gist,gistja01,2009
2008,Joe Crawford,crawfjo01,2009
2008,Deron Washington,washide02,2009
2008,Semih Erden,erdense01,2009
